Product;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
3.6E+101_2;-0.7802324619889381;0.03645946084060437;1.3198324824298855;2.019854130569494;1.7865135811896242;0.853151383670147;0.7364811089802125;0.15312973553053907;-0.1968810885392649;-0.8969027366788728;-0.8969027366788728;-0.8969027366788728;-0.7802324619889381;-0.7802324619889381;-0.7802324619889381;-0.8969027366788728
31C000963_2;-0.7373158226634948;0.9017067114088235;1.6960881610571619;2.260112951317142;1.1990762171647038;0.720213585830117;0.1827147139239479;-0.21796626331519636;-0.45111512463553477;-0.6982249956157736;-0.8071208709629974;-0.823874082554878;-0.823874082554878;-0.7875754574391367;-0.8154974767589377;-0.797348164201067
31C002201_2;-1.172279095037674;-1.0553949623946215;-0.7597468621798414;0.3609657037506036;1.2994765335021725;1.9629658746818535;1.5607469476454667;1.0485194251803243;0.5156652910722908;0.2165794222503622;-0.03781545467863455;-0.34377686071486036;-0.7013047958583153;-0.8903820692514884;-0.9728885158230549;-1.0313305821445813
31C002300_2;-1.813492739537002;0.43559486061132235;1.8620073503809091;2.236855283738963;0.7905393638795685;0.027574543770254898;-0.416935394902128;-0.7619281831254697;-0.7984178049567846;-0.838224665136401;-0.7387075146873601;-0.672362747721333;-0.22453557070064883;0.36261561694869254;0.2830018965894598;0.2664157048479528
31C002400_2;-1.470928471552701;-1.2019586938973499;-0.4870653374976011;0.41185997203475627;0.9781121355197058;1.044174887926283;0.7610488061838083;1.4712233945545161;1.419316946235062;1.22112868901533;0.031999145696936016;-0.4894247215121218;-0.763113267196514;-0.9542233723726844;-0.9141138441258337;-1.0580362690115919
31C002500_2;-0.9735192234442795;-0.5243989526023578;0.1390741747777539;1.6191296127795418;1.7212024016072511;1.6905805649589383;0.9454492065166591;0.6290235611507595;0.4350852623781116;-0.5448135103678997;-0.697922693609464;-0.7591663669060897;-0.7897882035544026;-0.7489590880233187;-1.075592012271989;-1.0653847333892181
31C003002_2;-1.0047306228632353;-0.4836565343162333;0.015244188760683413;1.0906524140598153;1.2569526550854542;1.8223734745726266;1.4010795306410078;1.1682591932051134;0.37001803628204666;-0.20648946594016843;-0.5280032652564037;-0.7608236026922982;-0.9382105264529798;-1.037990671068363;-1.071250719273491;-1.093424084743576
31C180100_2;-0.8330217680937493;-0.2636144835739715;1.0860916723247611;1.258319801593089;2.0386186729720435;1.3040129787459105;1.3040129787459105;0.1441092510204372;-0.2706442031359441;-0.7064868159782431;-0.7873285909409276;-0.8787149452465711;-0.7943583105029003;-0.7486651333500786;-0.8154474691888179;-1.0368836353909536
31C180301_2;-1.4075109017339733;1.4006282078379637;1.9237129439346967;1.9925398828947933;-0.32004526616444867;-0.567822246420796;-0.5815876342128152;-0.6228837975888731;-0.7192415121330084;-0.6366491853808925;-0.4714645318766608;0.5058780013567091;0.5334087769407476;0.5058780013567091;-0.5265260830447381;-1.0083146557654137
31C620400_2;-0.7857058090713948;0.640982813936438;1.492514243375668;1.4252880778936234;0.32726070835356363;-0.4122271119489254;-0.5840273126252613;-0.8604015484958887;-0.9575060097477305;-0.9873843055175281;-1.039671323114674;-1.0471408970571232;-0.7782362351289452;0.6484523878788873;1.492514243375668;1.4252880778936234
