Product;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
3.6E+101_2;-0.6627895867505477;0.4619442574321999;2.068706891978982;2.068706891978982;1.1046493112509126;0.4619442574321999;0.6226205208868779;0.14059173052284346;-0.8234658502052258;-0.8234658502052258;-0.8234658502052258;-0.8234658502052258;-0.6627895867505477;-0.6627895867505477;-0.8234658502052258;-0.8234658502052258
31C000963_2;-0.5457476201556262;1.6935104176345186;2.3877948518386183;1.3101280789668703;1.014484981984355;0.2839604262146574;-0.07844078944132854;-0.2672708965462897;-0.5819877417212248;-0.7345777272605873;-0.7536514754530076;-0.7536514754530076;-0.7574662250914916;-0.7040597301527148;-0.7422072265375554;-0.7708178488261859
31C002201_2;-1.101329437138192;-0.9358257869163199;-0.5415376790348015;0.9041853831974328;1.9799591096396003;1.726835879888502;1.2741347189874994;0.6851364343743669;0.2470385367282353;0.09613814976123444;-0.0985720269703796;-0.5464054334530919;-0.8433384529688033;-0.8725449794785455;-0.9309580324980296;-1.0429163841187077
31C002300_2;-1.3665529734354864;1.6120218016957486;2.6136664163416508;1.0189427535501487;0.19302526428072075;-0.3121902211766422;-0.5801740873757651;-0.8525511317092999;-0.817405706634005;-0.6812171844672377;-0.7734739252898866;-0.5977467999134125;-0.00027457363340074067;0.5971976526466111;0.07440945465160073;-0.12767673953134442
31C002400_2;-1.3882882393145364;-1.0072140860399368;-0.04450043566200094;0.8981566803330612;1.0686372225874874;0.851358100106356;0.5906231531289984;1.673676009804176;1.783986948909981;0.23629104569823034;-0.2918643597174428;-0.6395109556872529;-0.8902176354731737;-0.9503872386217947;-0.8534473224379053;-1.0372988876142473
31C002500_2;-0.7435653908404354;-0.13274854702285485;0.33924628683618463;2.1716968182889262;2.018992607334531;0.43642169380716334;1.1166495426040144;0.5752437037657043;-0.2576883559855418;-0.4798035719192074;-0.9656806067741012;-0.549214576898478;-0.6047433808818944;-0.9517984057782468;-0.9379162047823928;-1.0350916117533715
31C003002_2;-0.9005112740713309;-0.15058383431314618;0.3759609638149411;1.365226948176802;1.6364772987276348;1.4290505600711156;1.5726536868333212;0.6950790232865091;-0.054848416471675765;-0.4058782818904006;-0.5973491175733414;-0.8526435651505958;-0.9962466919128016;-0.9962466919128016;-1.0441144008335366;-1.0760262067806934
31C180100_2;-0.5926691528283773;0.2231558307781835;1.5375405265887536;1.5879000934780476;1.5879000934780476;1.6030079635448358;0.5353851454918055;-0.07396561386865039;-0.65310063309553;-0.6833163732291063;-0.8142512471412704;-0.89986251085307;-0.6933882866069649;-0.6279208496508829;-0.9300782509866464;-1.1063367350991749
31C180301_2;-0.907448281249948;2.333154771266277;2.3808106985091637;-0.2243799907685867;-0.25615060893051045;-0.5738567905497483;-0.5262008633068626;-0.319691845254358;-0.7327098813593671;-0.5420861723878245;-0.03375628179704401;0.5857707723604697;0.6175413905223934;-0.03375628179704401;-0.6373980268735958;-1.1298426083834143
31C620400_2;-0.5870421096181531;1.2069585773749227;1.9114091089167065;0.3991886345403441;-0.2582985282319873;-0.3991886345403441;-0.7467175634342906;-0.8218589534654143;-0.8688223222348666;-0.9063930172504284;-0.9251783647582092;-0.94396371226599;-0.5776494358642627;1.2069585773749227;1.9114091089167065;0.3991886345403441
