Product;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
31C001001_2;-0.23687033135908067;-0.2423651690839447;-0.2466475135313461;-0.2592636698394459;-0.28301764472453395;-0.3227808978673645;-0.28355435295091214;-0.3017745716450601;-0.3192525465250299;-0.3290656141466997;-0.3168426248675486;-0.30938948451196746;-0.3078572072864638;-0.2709569809840541;-0.27329491256677196;-0.27224597050480454
31C901903_2;-0.22346089048502524;-0.20756477840205717;-0.2047664348812979;-0.22853606089175826;-0.26568664845867523;-0.33533720363680863;-0.31787145512311604;-0.3336022749676359;-0.35263083435076725;-0.35948526673008857;-0.3569814498082415;-0.3595124270180585;-0.36070261365743495;-0.3621858618573537;-0.35299542241100773;-0.315294412103951
325015903_2;-0.24491599588351393;-0.2601700201304918;-0.2607760701843744;-0.2674865511071369;-0.2999042564707552;-0.36444500337506547;-0.32912296403203534;-0.3424433036683514;-0.355665224153107;-0.35819081342866776;-0.35421325498474543;-0.35733316864822845;-0.3576828761505223;-0.3591193448532091;-0.35220630845215395;-0.315294412103951
325018000_2;-0.22614277865983634;-0.2423651690839447;-0.24765669614941954;-0.2570997537163693;-0.28257326020489654;-0.3125075567832739;-0.24304892087880267;-0.1780001698350432;0.08614193106756181;0.16865168024959884;-0.03379470416507649;-0.07330316111371263;-0.02551175039013232;-0.04096820567321485;-0.1494040210267223;-0.2171137558251959
325018200_2;-0.16714123881399243;-0.2116113354580906;-0.23352813949639123;-0.24411625697790973;-0.259909649703389;-0.28168753353100195;-0.22729680840631564;-0.2086490693308569;-0.03644741694696443;0.028203497045441773;-0.0808540161645095;-0.09364290589879305;-0.09345584429566664;-0.11763113077682794;-0.18254680729858272;-0.2125823409200226
325018300_2;-0.23955221953389177;-0.25774208589687175;-0.25976688756630095;-0.26791933433175225;-0.2994598719511178;-0.362162038689712;-0.32687266225025147;-0.3371386864479221;-0.3338176175762607;-0.3238878009410165;-0.33275974510265094;-0.3398991016895881;-0.33503484484867757;-0.34302013058145037;-0.3356349153162237;-0.3009449315709022
325018400_2;-0.24223410770870285;-0.2593607087192851;-0.25976688756630095;-0.26532263498406033;-0.2981267183922056;-0.3638742622037271;-0.32518493591391356;-0.32004603095987216;-0.330176349813453;-0.34265737381161815;-0.335527939926147;-0.3260971320139978;-0.32597563232793964;-0.3414868720793781;-0.34115871302820044;-0.30623158229360437
325018600_2;-0.24491599588351393;-0.26178864295290516;-0.2612806614934111;-0.2670537678825216;-0.298571102911843;-0.362162038689712;-0.32349720957757566;-0.33595988262116006;-0.35141707842983133;-0.35366022687369497;-0.35421325498474543;-0.35805958810483846;-0.3591927449039786;-0.3621858618573537;-0.35299542241100773;-0.31453917628642214
325018700_2;-0.24491599588351393;-0.26178864295290516;-0.2612806614934111;-0.26791933433175225;-0.2972379493529308;-0.3593083328330201;-0.32405978502302163;-0.32004603095987216;-0.3295694718529851;-0.34848241366801175;-0.3535212062788714;-0.35297465190856836;-0.35164340113669706;-0.358352715602173;-0.35220630845215395;-0.315294412103951
325018800_2;-0.24491599588351393;-0.26178864295290516;-0.2607760701843744;-0.2666209846579063;-0.2999042564707552;-0.36501574454640384;-0.3296855394774813;-0.3418539017549704;-0.35505834619263904;-0.35948526673008857;-0.3569814498082415;-0.3595124270180585;-0.36070261365743495;-0.3621858618573537;-0.35299542241100773;-0.31453917628642214
325018900_2;-0.24223410770870285;-0.2601700201304918;-0.2612806614934111;-0.26791933433175225;-0.2981267183922056;-0.36273277986105035;-0.33024811492292727;-0.34126449984158935;-0.35263083435076725;-0.3575435867779574;-0.3569814498082415;-0.3595124270180585;-0.36070261365743495;-0.3621858618573537;-0.34904985261673865;-0.3115182330163066
325019500_2;-0.22346089048502524;-0.2431744804951514;-0.2511888353126766;-0.2627259356363684;-0.26568664845867523;-0.3102245920979204;-0.28861753195992584;-0.2941123467711067;-0.3034737195528632;-0.3141794011803605;-0.32791540416153286;-0.32391787364416774;-0.2904937166217162;-0.29702237551928257;-0.32774377572768554;-0.29867922411831554
325020900_2;-0.16177746246437025;-0.20756477840205717;-0.22949140902409743;-0.2527719214702161;-0.27324118529251107;-0.325063862552718;-0.2970561636416153;-0.298827562078155;-0.31197001099941446;-0.3122377212282293;-0.30992213780880845;-0.30503096777230737;-0.30181773227263853;-0.31005507278689676;-0.3143288384271706;-0.29943445993584444
325022400_2;-0.16714123881399243;-0.23508136638308452;-0.25976688756630095;-0.2570997537163693;-0.18880812656140467;-0.2114863694563826;-0.3038070689869669;-0.33595988262116006;-0.343527664943748;-0.34718796036659094;-0.3500609627495013;-0.3500689740821283;-0.35013353238324074;-0.3560528278490646;-0.34431516886361574;-0.3054763464760755
325025005_2;-0.21541522596059198;-0.25288621742963163;-0.2582531136391908;-0.26359150208559906;-0.2990154874314804;-0.36615722688908053;-0.33081069036837324;-0.3424433036683514;-0.355665224153107;-0.35948526673008857;-0.3569814498082415;-0.35878600756144846;-0.3584378105272505;-0.3598859741042453;-0.35220630845215395;-0.315294412103951
325028000_2;-0.24491599588351393;-0.26178864295290516;-0.2607760701843744;-0.26618820143329097;-0.2976823338725682;-0.36273277986105035;-0.3296855394774813;-0.3418539017549704;-0.3538445902717031;-0.3575435867779574;-0.3555973523964934;-0.35878600756144846;-0.3599476792807068;-0.36141923260631753;-0.35220630845215395;-0.31453917628642214
325030000_2;-0.24491599588351393;-0.26178864295290516;-0.26178525280244785;-0.26835211755636756;-0.30079302551003;-0.3655864857177422;-0.32743523769569743;-0.33772808836130314;-0.3532377123112352;-0.3588380400793782;-0.3569814498082415;-0.35805958810483846;-0.3591927449039786;-0.3621858618573537;-0.35220630845215395;-0.31453917628642214
325036007_2;-0.23687033135908067;-0.2593607087192851;-0.2612806614934111;-0.26791933433175225;-0.2981267183922056;-0.36273277986105035;-0.32912296403203534;-0.3389068921880652;-0.35263083435076725;-0.35819081342866776;-0.35628940110236745;-0.35805958810483846;-0.3591927449039786;-0.36141923260631753;-0.35299542241100773;-0.315294412103951
