Product;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
3.6E+101_2;-0.9363821838346233;-0.5958795715311239;0.21281413268968707;1.2343219696001855;1.8727643676692467;1.7025130615174973;1.234321969600186;0.6384423980690616;0.2553769592276249;-0.34050261230349926;-0.7235680511449362;-0.9789450103725607;-0.9363821838346232;-0.8938193572966859;-0.8512565307587485;-0.8938193572966859
30E000400_2;-1.6000008864273707;-1.3084794970448868;-0.6227704898452173;0.304394276821248;1.0319302659757954;1.23853020714686;1.2163492318677582;1.1162179720363832;1.099106933963933;0.8253303248047307;0.44635251860750125;-0.04162893753274349;-0.45736378847819925;-0.83697533682626;-1.1139206567396198;-1.2970721383299195
30E823101_2;-1.7200103301353404;-1.641872438931009;-1.460592531336961;-1.0917816848525177;-0.7104687757753817;-0.2541434911420875;-0.010353270584574324;0.48035268617862537;0.6960132659025795;1.1742171600730862;1.1117068471096216;1.2179743791475117;0.9210503925710537;0.7522725475696984;0.4678506235859332;0.06778462061975747
30E823102_2;-1.8764966727021541;-1.7240322204152054;-1.3590415619100853;-0.9108884748848111;-0.4789058600717889;-0.3195112054081604;0.017758643590241603;0.2556955918562379;0.8193520518261701;0.9648863017364395;1.200513182543542;1.117350754023388;1.0826997421399902;0.8886540755929646;0.4127801790609723;-0.0908145269777379
30E823103_2;-1.677938648790343;-1.6282124219883551;-1.4481691870156417;-1.0795092296905617;-0.6765553228468696;-0.2958924831902752;-0.13642561792872906;0.2785311712464774;0.5957502042936389;1.175317951158184;1.2490499426231998;1.2867732870936732;0.940404396955691;0.7020614478013367;0.506585935545248;0.20822857473332282
30E823104_2;-1.655032908812256;-1.2337236423668339;-0.4158880075021909;0.5258621174934586;1.467612242489108;1.7526155697904233;1.6287010796594172;0.6621680566375667;-0.10610178217467357;-0.7504571308559075;-0.8495887229607125;-0.7752400288821086;-0.663716987764203;-0.3539307624366867;0.05498705499563471;0.7117338526899688
30E823105_2;-1.586121299981235;-1.1379978100237111;-0.288921723788403;0.5365689156070358;1.4233817167861358;1.6781045426567276;1.7016899894965967;0.7535550265338361;-0.07193561286160274;-0.8596895373132497;-0.9587484140407024;-0.8832749841531194;-0.6804401413302404;-0.3926976898838302;0.10259669375343299;0.6639303285423315
30E823106_2;-1.7621070412712136;-1.34641483379006;-0.5297019085035585;0.26744903054853586;1.2602198319447022;1.6905835291016615;1.8226269361839111;0.9863520246630021;0.15496760970069515;-0.5541543912965667;-0.7302122674062318;-0.666635812144408;-0.5786068740895756;-0.3927680048627068;-0.05532374231918224;0.43372591354099854
30E823107_2;-2.0282761510353895;-1.7514532747055829;-1.1809280783673228;-0.5158779974286407;0.4496261809899533;1.064037930892695;1.6919532357383544;1.3307331410153136;0.9762648237637321;0.31796652029650835;0.09515786373837186;0.08165430879545452;-0.012870575804966946;-0.050005351897989984;-0.29644522960623304;-0.17153734638424722
