Product;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
331050900_2;0.05142883693718728;0.4778596098746985;1.287863791635398;1.677865805075735;2.10215370980753;2.6742995207337383;2.914300759773946;2.850014713602462;3.580732771751664;3.3900175014429283;2.4878699868364347;2.7793000628138294;3.2743026183342567;2.8393003725738812;2.3871551811677763;2.183582701624743
331032200_2;0.9597674536501707;1.9263417686737467;1.9357012030621792;2.3304991627196965;3.4119392634194896;2.860583492173647;1.5366489550462838;1.3341448291874713;1.0295377827275767;0.7308867399694119;0.54795234055914;0.4917957342285449;0.3828859522540574;0.24419615177092108;0.19314469147038008;0.15570695391665001
337015200_2;0.012302325320628141;0.2108970054964824;0.6414783917184673;1.05799997757402;1.6924484691092714;2.0333986279952514;2.0404285281784675;2.9226810011720854;3.056249104653191;2.4745248644920603;1.8752258738728895;1.0878770533526885;0.7908637706118091;0.52021261355799;0.3110730831073116;0.24780398145836685
335846800_2;0.23397548065437382;0.23397548065437382;0.0;0.23397548065437382;0.23397548065437382;0.0;0.0;0.7019264419631214;1.4038528839262427;1.6378283645806166;3.2756567291612333;2.573730287198112;0.23397548065437382;0.0;0.23397548065437382;0.23397548065437382
335025200_2;0.6770151479485165;1.4941023954725883;1.6886469782164149;1.9279368149913214;2.9454049827415343;3.256676315131657;2.6380245420062884;2.5212977923599924;1.9473912732657042;1.221739979631231;0.8929596347941641;0.7451057519088559;0.6050336523333006;0.3871437196602149;0.2451261742572215;0.16341744950481432
326260000_2;0.3903600291794133;0.5855400437691199;0.5855400437691199;1.1710800875382399;0.7807200583588266;0.0;0.7807200583588266;3.318060248025013;2.732520204255893;0.19518001458970666;0.0;0.0;0.0;0.0;0.0;0.0
331032500_2;0.4524152042590761;1.281843078734049;1.5331848588779802;1.7593924610075182;3.669589990101395;3.46851656598625;1.6839899269643388;1.508050680863587;1.1561721886620833;0.9299645865325453;0.7288911624174004;0.628354450359828;0.6786228063886142;0.5780860943310416;0.4524152042590761;0.32674431418711053
335011700_2;0.6704745943029022;2.2659890032055303;2.5815064593480725;2.420162305638818;2.434504008190752;1.4377556808313572;0.6668891686649188;0.41949479964406183;0.3119320305045588;0.2940049023146416;0.1971984100890889;0.035854256379834346;0.028683405103867476;0.028683405103867476;0.014341702551933738;0.017927128189917173
331700300_2;1.9273357855136777;3.481842681370611;2.672993564827166;1.9905271227436343;1.598740831917903;1.3206989481060938;1.1816780062001893;1.1058484015242411;0.90363612238838;0.733019511867497;0.46761589550167915;0.18957401168986993;0.15797834307489161;0.10110613956793063;0.11374440701392195;0.18957401168986993
336012400_2;0.03702310481613814;0.45661829273237037;1.2217624589325586;2.303659855226373;2.916597923849104;2.772619182897456;2.2913188202876604;1.921087772126279;1.974565590194034;1.5179472974616637;0.9050092288389322;0.5923696770582102;0.3743447264742856;0.27150276865167966;0.18100184576778644;0.18100184576778644
331051800_2;0.0945756967319856;0.3195124889594108;0.5066190024940418;0.6502718175301928;0.8675403100225922;0.9662057666132583;1.346553433470541;1.616477584143451;1.6578864027125908;1.7248562203984832;2.6046658099971167;2.741161545280577;2.2442557224509017;2.578593590898029;3.220685888710861;2.894527539981094
338009400_2;0.027830911254336364;0.06831223671518927;0.0834927337630091;0.123974059223862;0.39469292324331573;0.7995061778518446;1.1941991010951605;1.85202063983402;2.8159822023705794;3.0209189125161475;2.1379200009012935;1.3181731603190223;0.9766119767430761;0.6274605446432199;0.2099968758281744;0.06578215387388596
