;Product;Cluster;Centroid
1110;3330142000000;7;('3330090008003',)
1111;3330142000200;7;('3330090008003',)
1112;3330142003600;7;('3330090008003',)
1113;3330142004600;7;('3330090008003',)
1114;3330142005600;37;('3330135005600',)
1115;3330142006000;7;('3330090008003',)
1116;3330142007100;7;('3330090008003',)
1117;3330142007200;37;('3330135005600',)
1118;3330143000003;7;('3330090008003',)
1119;3330199008000;7;('3330090008003',)
1120;3330302009000;37;('3330135005600',)
1121;3330506000002;51;('3330086003603',)
1122;3332012009000;39;('3320050000000',)
1123;3332381009000;30;('3329797710103',)
1124;3338866009002;50;('3320231002603',)
1125;3339315029003;25;('3250642000000',)
1126;3339315039003;44;('3250879000000',)
1127;3339315049003;25;('3250642000000',)
1128;3339315059003;19;('3280276017100',)
1129;3339315069003;7;('3330090008003',)
1130;3339315079008;52;('3339315300002',)
1131;3339315089008;16;('3330098005603',)
1132;3339315099008;13;('3330095008003',)
1133;3339315109003;37;('3330135005600',)
1134;3339315119003;49;('3339315199003',)
1135;3339315139003;51;('3330086003603',)
1136;3339315159003;33;('3339315638303',)
1137;3339315179003;30;('3329797710103',)
1138;3339315199003;49;('3339315199003',)
1139;3339315209003;42;('3320069000000',)
1140;3339315219003;49;('3339315199003',)
1141;3339315229003;49;('3339315199003',)
1142;3339315239003;49;('3339315199003',)
1143;3339315249003;3;('3250003060000',)
1144;3339315259003;33;('3339315638303',)
1145;3339315269003;7;('3330090008003',)
1146;3339315279003;49;('3339315199003',)
1147;3339315290002;49;('3339315199003',)
1148;3339315300002;52;('3339315300002',)
1149;3339315310003;7;('3330090008003',)
1150;3339315320003;48;('32A7853315608',)
1151;3339315330003;22;('3250635000000',)
1152;3339315340003;16;('3330098005603',)
1153;3339315350003;48;('32A7853315608',)
1154;3339315430203;48;('32A7853315608',)
1155;3339315431503;49;('3339315199003',)
1156;3339315433703;49;('3339315199003',)
1157;3339315435603;20;('3250595000000',)
1158;3339315436103;49;('3339315199003',)
1159;3339315437003;46;('3289564745608',)
1160;3339315438003;49;('3339315199003',)
1161;3339315449003;40;('3280087000000',)
1162;3339315450003;49;('3339315199003',)
