;Product;Cluster;Centroid
733;3338866009002;24;('3338866009002',)
734;3339315029003;24;('3338866009002',)
735;3339315039003;32;('3252998000000',)
736;3339315049003;25;('3280263004405',)
737;3339315059003;38;('3339315431503',)
738;3339315069003;38;('3339315431503',)
739;3339315079008;36;('3330078000003',)
740;3339315089008;32;('3252998000000',)
741;3339315099008;26;('32A7853130007',)
742;3339315109003;8;('3250646000000',)
743;3339315119003;8;('3250646000000',)
744;3339315139003;8;('3250646000000',)
745;3339315159003;8;('3250646000000',)
746;3339315179003;16;('3290034005605',)
747;3339315199003;23;('32A7853109008',)
748;3339315209003;31;('3280306006105',)
749;3339315219003;31;('3280306006105',)
750;3339315229003;33;('3320016000000',)
751;3339315239003;31;('3280306006105',)
752;3339315249003;31;('3280306006105',)
753;3339315259003;26;('32A7853130007',)
754;3339315269003;31;('3280306006105',)
755;3339315279003;38;('3339315431503',)
756;3339315290002;18;('3330104003703',)
757;3339315300002;18;('3330104003703',)
758;3339315310003;18;('3330104003703',)
759;3339315320003;36;('3330078000003',)
760;3339315330003;7;('38A9818080002',)
761;3339315340003;26;('32A7853130007',)
762;3339315350003;23;('32A7853109008',)
763;3339315430203;38;('3339315431503',)
764;3339315431503;38;('3339315431503',)
765;3339315433703;4;('38A9818040002',)
766;3339315435603;12;('3320229003703',)
767;3339315436103;4;('38A9818040002',)
768;3339315437003;4;('38A9818040002',)
769;3339315438003;38;('3339315431503',)
770;3339315449003;18;('3330104003703',)
771;3339315450003;4;('38A9818040002',)
772;3339315460003;37;('3286144029000',)
773;3420006000000;11;('3280057000000',)
774;3421524000000;30;('3253877009000',)
775;3421525000000;2;('3253437009000',)
776;3421534000000;34;('3320020000000',)
777;3421535000000;37;('3286144029000',)
778;34D0000010002;7;('38A9818080002',)
779;34D0000010003;7;('38A9818080002',)
780;38A9818030001;7;('38A9818080002',)
781;38A9818040001;7;('38A9818080002',)
782;38A9818040002;4;('38A9818040002',)
783;38A9818040003;7;('38A9818080002',)
784;38A9818050001;7;('38A9818080002',)
785;38A9818060002;7;('38A9818080002',)
786;38A9818060003;7;('38A9818080002',)
787;38A9818070002;7;('38A9818080002',)
788;38A9818070003;4;('38A9818040002',)
789;38A9818080002;7;('38A9818080002',)
790;38A9818080003;38;('3339315431503',)
791;CA24100971000;23;('32A7853109008',)
