;Product;Cluster;Centroid
393;331043600_2;18;331053700_2
394;331043700_2;9;331028600_2
395;331043800_2;16;331023300_2
396;331043900_2;16;331023300_2
397;331044000_2;16;331023300_2
398;331044100_2;16;331023300_2
399;331044200_2;13;338980000_2
400;331046500_2;9;331028600_2
401;331046700_2;9;331028600_2
402;331046900_2;3;331026700_2
403;331049100_2;12;331052900_2
404;331049300_2;10;331052300_2
405;331049400_2;10;331052300_2
406;331049500_2;10;331052300_2
407;331049600_2;10;331052300_2
408;331049700_2;10;331052300_2
409;331049800_2;10;331052300_2
410;331049900_2;10;331052300_2
411;331050100_2;10;331052300_2
412;331050200_2;10;331052300_2
413;331050300_2;19;345018600_2
414;331050400_2;1;331995271_2
415;331050500_2;10;331052300_2
416;331050700_2;18;331053700_2
417;331050800_2;10;331052300_2
418;331050900_2;10;331052300_2
419;331051100_2;10;331052300_2
420;331051200_2;10;331052300_2
421;331051300_2;12;331052900_2
422;331051301_2;12;331052900_2
423;331051500_2;10;331052300_2
424;331051600_2;10;331052300_2
425;331051700_2;10;331052300_2
426;331051800_2;12;331052900_2
427;331051900_2;12;331052900_2
428;331052100_2;8;336006600_2
429;331052200_2;8;336006600_2
430;331052300_2;10;331052300_2
431;331052400_2;12;331052900_2
432;331052500_2;12;331052900_2
433;331052600_2;12;331052900_2
434;331052601_2;8;336006600_2
435;331052700_2;10;331052300_2
436;331052800_2;12;331052900_2
437;331052900_2;12;331052900_2
438;331053000_2;10;331052300_2
439;331053100_2;10;331052300_2
440;331053200_2;10;331052300_2
441;331053400_2;12;331052900_2
442;331053500_2;18;331053700_2
443;331053600_2;10;331052300_2
444;331053700_2;18;331053700_2
445;331053800_2;13;338980000_2
446;331053900_2;19;345018600_2
447;331054000_2;10;331052300_2
448;331054100_2;19;345018600_2
449;331054600_2;1;331995271_2
450;331057200_2;4;328956467_2
451;331057300_2;18;331053700_2
452;331057400_2;12;331052900_2
453;331057500_2;16;331023300_2
454;331057600_2;12;331052900_2
455;331057700_2;18;331053700_2
456;331057800_2;8;336006600_2
457;331058500_2;18;331053700_2
458;331058600_2;18;331053700_2
459;331058700_2;18;331053700_2
460;331122900_2;18;331053700_2
461;331122901_2;14;335322901_2
462;331145300_2;3;331026700_2
463;331440900_2;3;331026700_2
464;331520900_2;9;331028600_2
465;331700300_2;15;335030700_2
466;331753900_2;14;335322901_2
467;331754100_2;14;335322901_2
468;331783500_2;14;335322901_2
469;331783600_2;7;335057700_2
470;331783700_2;7;335057700_2
471;331783800_2;14;335322901_2
472;331799401_2;14;335322901_2
473;331800103_2;17;335013800_2
474;331900303_2;15;335030700_2
475;331900500_2;17;335013800_2
476;331995267_2;7;335057700_2
477;331995268_2;12;331052900_2
478;331995269_2;10;331052300_2
479;331995270_2;12;331052900_2
480;331995271_2;1;331995271_2
481;331995272_2;7;335057700_2
482;331995273_2;1;331995271_2
483;331995274_2;7;335057700_2
484;331995277_2;1;331995271_2
485;331995278_2;7;335057700_2
486;331995281_2;18;331053700_2
487;331995282_2;1;331995271_2
488;331995283_2;18;331053700_2
489;331995284_2;1;331995271_2
490;331995285_2;1;331995271_2
491;331995286_2;1;331995271_2
492;331995287_2;18;331053700_2
493;331995288_2;12;331052900_2
494;331995289_2;12;331052900_2
495;331995290_2;12;331052900_2
496;331995291_2;10;331052300_2
497;331995292_2;18;331053700_2
498;331995293_2;10;331052300_2
499;331995294_2;1;331995271_2
500;331995295_2;10;331052300_2
501;331995296_2;18;331053700_2
502;331995297_2;18;331053700_2
503;332018100_2;5;326901900_2
504;332018200_2;11;335026000_2
505;332018300_2;17;335013800_2
506;332018400_2;16;331023300_2
507;332025300_2;19;345018600_2
508;332025400_2;5;326901900_2
509;332025500_2;5;326901900_2
510;332025600_2;7;335057700_2
511;332025700_2;7;335057700_2
512;332025800_2;7;335057700_2
513;332025900_2;7;335057700_2
514;332036100_2;3;331026700_2
515;332036200_2;15;335030700_2
516;332036300_2;15;335030700_2
517;332037300_2;16;331023300_2
518;332037400_2;16;331023300_2
519;332037500_2;17;335013800_2
520;332037600_2;17;335013800_2
521;332037900_2;9;331028600_2
522;332038100_2;3;331026700_2
523;332038200_2;13;338980000_2
524;332979747_2;17;335013800_2
525;332979750_2;19;345018600_2
526;332979751_2;5;326901900_2
527;332979752_2;13;338980000_2
528;332979753_2;13;338980000_2
529;332979754_2;17;335013800_2
530;332979755_2;17;335013800_2
531;333931547_2;13;338980000_2
532;333931548_2;16;331023300_2
533;333931549_2;5;326901900_2
534;333931550_2;13;338980000_2
535;333931551_2;13;338980000_2
536;333931552_2;13;338980000_2
537;334008400_2;3;331026700_2
538;334244402_2;15;335030700_2
539;334278503_2;16;331023300_2
540;334322904_2;9;331028600_2
541;334846500_2;9;331028600_2
542;334846600_2;9;331028600_2
543;334846900_2;9;331028600_2
544;334859700_2;8;336006600_2
545;334899401_2;9;331028600_2
546;335004401_2;10;331052300_2
547;335004901_2;18;331053700_2
548;335005001_2;18;331053700_2
549;335007200_2;11;335026000_2
550;335007300_2;3;331026700_2
551;335007400_2;11;335026000_2
552;335007500_2;3;331026700_2
553;335007600_2;3;331026700_2
554;335008101_2;11;335026000_2
555;335008200_2;17;335013800_2
556;335008400_2;15;335030700_2
557;335008500_2;15;335030700_2
558;335008900_2;11;335026000_2
559;335009300_2;16;331023300_2
560;335009700_2;15;335030700_2
561;335010700_2;3;331026700_2
562;335010900_2;4;328956467_2
563;335011700_2;15;335030700_2
564;335012400_2;16;331023300_2
565;335012600_2;16;331023300_2
566;335012700_2;16;331023300_2
567;335012800_2;11;335026000_2
568;335013000_2;15;335030700_2
569;335013300_2;15;335030700_2
570;335013500_2;11;335026000_2
571;335013800_2;17;335013800_2
572;335013900_2;11;335026000_2
573;335014000_2;17;335013800_2
574;335014100_2;11;335026000_2
575;335014200_2;11;335026000_2
576;335014300_2;17;335013800_2
577;335014400_2;5;326901900_2
578;335014500_2;11;335026000_2
579;335014700_2;11;335026000_2
580;335014800_2;3;331026700_2
581;335015200_2;15;335030700_2
582;335015400_2;3;331026700_2
583;335015500_2;3;331026700_2
584;335016200_2;3;331026700_2
585;335016300_2;16;331023300_2
586;335016500_2;3;331026700_2
587;335016600_2;15;335030700_2
588;335016800_2;3;331026700_2
589;335016900_2;3;331026700_2
590;335017100_2;9;331028600_2
591;335017200_2;11;335026000_2
592;335017300_2;3;331026700_2
593;335018100_2;15;335030700_2
594;335018500_2;16;331023300_2
595;335019600_2;11;335026000_2
596;335019900_2;11;335026000_2
597;335020000_2;11;335026000_2
598;335020200_2;5;326901900_2
599;335020300_2;16;331023300_2
600;335020800_2;3;331026700_2
601;335020900_2;11;335026000_2
602;335021000_2;3;331026700_2
603;335021100_2;13;338980000_2
604;335021301_2;18;331053700_2
605;335021401_2;18;331053700_2
606;335021501_2;13;338980000_2
607;335021601_2;13;338980000_2
608;335021901_2;13;338980000_2
609;335022001_2;13;338980000_2
610;335022101_2;16;331023300_2
611;335022201_2;13;338980000_2
612;335022301_2;10;331052300_2
613;335022401_2;13;338980000_2
614;335022501_2;18;331053700_2
615;335022601_2;13;338980000_2
616;335022701_2;13;338980000_2
617;335022900_2;11;335026000_2
618;335023000_2;11;335026000_2
619;335023200_2;3;331026700_2
620;335023300_2;3;331026700_2
621;335025200_2;16;331023300_2
622;335025300_2;13;338980000_2
623;335025400_2;16;331023300_2
624;335025600_2;16;331023300_2
625;335025700_2;16;331023300_2
626;335025800_2;16;331023300_2
627;335026000_2;11;335026000_2
628;335026100_2;16;331023300_2
629;335026200_2;16;331023300_2
630;335027400_2;3;331026700_2
631;335027500_2;11;335026000_2
632;335029700_2;15;335030700_2
633;335029800_2;15;335030700_2
634;335030700_2;15;335030700_2
635;335030900_2;15;335030700_2
636;335031000_2;3;331026700_2
637;335031100_2;15;335030700_2
638;335031200_2;15;335030700_2
639;335031900_2;15;335030700_2
640;335032100_2;3;331026700_2
641;335035300_2;11;335026000_2
642;335035500_2;11;335026000_2
643;335035600_2;11;335026000_2
644;335035700_2;11;335026000_2
645;335035800_2;16;331023300_2
646;335035900_2;15;335030700_2
647;335036100_2;11;335026000_2
648;335036300_2;11;335026000_2
649;335036400_2;15;335030700_2
650;335036500_2;11;335026000_2
651;335036700_2;15;335030700_2
652;335036800_2;3;331026700_2
653;335036900_2;15;335030700_2
654;335040501_2;9;331028600_2
655;335040601_2;2;335043401_2
656;335040701_2;19;345018600_2
657;335040801_2;2;335043401_2
658;335041001_2;2;335043401_2
659;335041101_2;18;331053700_2
660;335041200_2;3;331026700_2
661;335041300_2;17;335013800_2
662;335041400_2;5;326901900_2
663;335041500_2;17;335013800_2
664;335041600_2;16;331023300_2
665;335041700_2;16;331023300_2
666;335041800_2;17;335013800_2
667;335042700_2;13;338980000_2
668;335042800_2;16;331023300_2
669;335042900_2;16;331023300_2
670;335043000_2;4;328956467_2
671;335043100_2;16;331023300_2
672;335043200_2;16;331023300_2
673;335043300_2;9;331028600_2
674;335043401_2;2;335043401_2
675;335048800_2;11;335026000_2
676;335048900_2;9;331028600_2
677;335051400_2;3;331026700_2
678;335051600_2;9;331028600_2
679;335051700_2;9;331028600_2
