Product;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;Count
325299300_2;0.019253910021276924;0.10108302761170386;0.13477737014893848;0.09626955010638463;0.16365823518085387;0.36582429040426157;0.7557159683351193;1.5788206217447078;3.013236918329839;2.8832730256862193;2.199759219930889;1.9638988221702465;1.4296028190798118;1.1744885112978924;0.8375450859255462;0.707581193281927;108
328026000_2;0.004548296574277553;0.12356205693454018;0.46544234943440294;0.7656299233367214;0.9642388737468413;1.8989138197608784;3.1936622445718883;3.186081750281426;2.6516569028038135;2.362840070337189;2.0277822226987423;1.8928494243285083;1.587355504422866;1.197718097893089;1.0377696683643283;0.9596905771725637;65
328030700_2;0.14944556648606097;1.8659346444116753;3.540334970959583;3.4927563824456533;3.518985604318717;3.4811667262691834;3.239003910371362;2.968781926888403;2.680870468188726;2.574733616888422;2.737598785263027;3.572664011872894;4.410779148002885;4.315621970975026;3.23229410942709;2.7589481519038928;36
329003100_2;0.15474263299765656;1.390015720547915;2.035666016848482;1.867583501695855;2.0916935218993578;2.5372455858753686;3.356314350190551;3.5777563939630594;3.129536353556054;3.2069076700548824;4.08200393942094;3.9272613064232837;3.1402082592800307;2.876078592611617;2.705328101027996;2.7293398889069427;35
333931531_2;0.7653716504173232;2.7329179638638768;3.6310055738653486;2.9236166242372166;2.18143805413557;1.7446350415236629;1.3967388367885158;1.197020645181302;1.1132678551524702;0.9212806903171484;0.7254280120958805;0.5849810257398397;0.6081741060555161;0.5579224320382171;0.4445340393837989;0.35691573596902115;73
333931532_2;0.13011046928130457;0.29509590971017535;0.8302925823209024;1.5559602511991062;2.374180728122774;3.3466558851222157;3.4566461787414626;2.7108583342012014;2.1421280354870453;1.8778830617920248;1.51169586474258;1.2662297216654796;1.1508740478696837;1.0046674380587333;0.8960184894836233;0.7793214706436903;84
333931535_2;0.003695967532438299;0.21344212499831178;0.4130243717499799;0.5941267808394566;0.7068537905788247;0.6920699204490715;0.7595213279160704;1.057970706160463;1.3952277434954579;1.570786201286277;1.9080432386212718;2.1741529009568294;2.3996069204355654;2.9078024561458315;3.0417812791967203;2.6869683960826434;91
