;Product;Client;Cluster;Centroid
0;GBA001BND060FS;68C011;66;('GWC012BND180FS', '68K053')
1;GBA001BND060FS;68C124;66;('GWC012BND180FS', '68K053')
2;GBA001BND060FS;68C131;66;('GWC012BND180FS', '68K053')
3;GBA001BND060FS;68C134;40;('GQX179BNR250FS', '69D013')
4;GBA001BND060FS;68H142;27;('GEP005CQT400FS', '68Q073')
5;GBA001BND060FS;68K052;27;('GEP005CQT400FS', '68Q073')
6;GBA001BND060FS;68K053;66;('GWC012BND180FS', '68K053')
7;GBA001BND060FS;68S003;85;('GCO002BND060SS', '68S016')
8;GBA001BND060FS;68S004;66;('GWC012BND180FS', '68K053')
9;GBA001BND060FS;68S005;66;('GWC012BND180FS', '68K053')
10;GBA001BND060FS;68S007;66;('GWC012BND180FS', '68K053')
11;GBA001BND060FS;68S016;66;('GWC012BND180FS', '68K053')
12;GBA001BND060FS;68S106;66;('GWC012BND180FS', '68K053')
13;GBA001BND060FS;68S110;70;('GBF046BND115FR', '68C129')
14;GBA001BND060FS;68X077;7;('GWQ001BND100FS', '68E102')
15;GBA001BND060FS;68X078;20;('GBA001BNR250FS', '69L014')
16;GBA001BND060FS;68X080;66;('GWC012BND180FS', '68K053')
17;GBA001BND060FS;68X083;13;('GBA001BND060SS', '68S106')
18;GBA001BND060FS;68Y044;66;('GWC012BND180FS', '68K053')
19;GBA001BND060FS;69N157;103;('GCO002BND160FS', '69L014')
20;GBA001BND060FS;78X.;59;('GLA001BND150FS', '68X083')
21;GBA001BND060FS;7HT163;70;('GBF046BND115FR', '68C129')
22;GBA001BND060SS;68A139;5;('GCO002JLG200FS', '69F029')
23;GBA001BND060SS;68C120;6;('GCO002NEU080FS', '68L038')
24;GBA001BND060SS;68C122;45;('GBA005BND080FS', '68Y045')
25;GBA001BND060SS;68C126;71;('GWW004BND100FS', '68Y044')
26;GBA001BND060SS;68C129;13;('GBA001BND060SS', '68S106')
27;GBA001BND060SS;68C130;17;('GBA001BND060SS', '68X082')
28;GBA001BND060SS;68C133;13;('GBA001BND060SS', '68S106')
29;GBA001BND060SS;68C134;70;('GBF046BND115FR', '68C129')
30;GBA001BND060SS;68E102;8;('GBA001BND060SS', '68F091')
31;GBA001BND060SS;68F090;66;('GWC012BND180FS', '68K053')
32;GBA001BND060SS;68F091;8;('GBA001BND060SS', '68F091')
33;GBA001BND060SS;68F095;8;('GBA001BND060SS', '68F091')
34;GBA001BND060SS;68F096;10;('GBA001BND060SS', '68F096')
35;GBA001BND060SS;68H143;58;('GWM001BND150FS', '68X078')
36;GBA001BND060SS;68H148;13;('GBA001BND060SS', '68S106')
37;GBA001BND060SS;68J046;60;('GWG026BND090FS', '68Q069')
38;GBA001BND060SS;68J048;22;('GBA001CAR200FS', '68J046')
39;GBA001BND060SS;68J049;20;('GBA001BNR250FS', '69L014')
40;GBA001BND060SS;68K056;30;('GLV008BND090FS', '68J046')
41;GBA001BND060SS;68L037;106;('TPO004BND600BW', '69F026')
42;GBA001BND060SS;68L038;13;('GBA001BND060SS', '68S106')
43;GBA001BND060SS;68L039;66;('GWC012BND180FS', '68K053')
44;GBA001BND060SS;68S002;78;('GWG028BND150FP', '68K052')
45;GBA001BND060SS;68S004;35;('GEP006BND400FS', '68S004')
46;GBA001BND060SS;68S016;85;('GCO002BND060SS', '68S016')
47;GBA001BND060SS;68S106;13;('GBA001BND060SS', '68S106')
48;GBA001BND060SS;68S110;98;('GCO002BND100FS', '68X082')
49;GBA001BND060SS;68S168;71;('GWW004BND100FS', '68Y044')
50;GBA001BND060SS;68W153;97;('GWP002BNG080FS', '68A138')
51;GBA001BND060SS;68X078;36;('GWL014BND110FS', '68L038')
52;GBA001BND060SS;68X080;85;('GCO002BND060SS', '68S016')
53;GBA001BND060SS;68X081;17;('GBA001BND060SS', '68X082')
54;GBA001BND060SS;68X082;17;('GBA001BND060SS', '68X082')
55;GBA001BND060SS;68X084;85;('GCO002BND060SS', '68S016')
56;GBA001BND060SS;68Y044;70;('GBF046BND115FR', '68C129')
57;GBA001BND060SS;69F021;22;('GBA001CAR200FS', '68J046')
58;GBA001BND060SS;69F026;13;('GBA001BND060SS', '68S106')
59;GBA001BND060SS;69K074;66;('GWC012BND180FS', '68K053')
60;GBA001BND060SS;69L014;32;('TTA023BND200FR', '68K054')
61;GBA001BND060SS;69N157;82;('GWC016NEU350FS', '68X082')
62;GBA001BND060SS;69Y209;13;('GBA001BND060SS', '68S106')
63;GBA001BND060SS;78X.;45;('GBA005BND080FS', '68Y045')
64;GBA001BND060SS;79P098;59;('GLA001BND150FS', '68X083')
65;GBA001BND160FS;68A139;52;('GLA001BND150FS', '68F096')
66;GBA001BND160FS;68C129;37;('GLV008BND090FS', '69F022')
67;GBA001BND160FS;68D043;33;('GLV008BND090FS', '68L037')
68;GBA001BND160FS;68F090;85;('GCO002BND060SS', '68S016')
69;GBA001BND160FS;68G156;19;('TTA001BND200FR', '68L038')
70;GBA001BND160FS;68H142;46;('GWA003BND100FS', '68H143')
71;GBA001BND160FS;68H143;34;('GWS076BND125FS', '68H148')
72;GBA001BND160FS;68J046;13;('GBA001BND060SS', '68S106')
73;GBA001BND160FS;68L037;106;('TPO004BND600BW', '69F026')
74;GBA001BND160FS;68Q064;25;('GWS074BND125FS', '69F022')
75;GBA001BND160FS;68Q071;66;('GWC012BND180FS', '68K053')
76;GBA001BND160FS;68S002;33;('GLV008BND090FS', '68L037')
77;GBA001BND160FS;68S110;84;('GWC017PQC250FS', '68K056')
78;GBA001BND160FS;68X081;19;('TTA001BND200FR', '68L038')
79;GBA001BND160FS;68Y044;30;('GLV008BND090FS', '68J046')
80;GBA001BND160FS;69F021;22;('GBA001CAR200FS', '68J046')
81;GBA001BND160FS;69F022;97;('GWP002BNG080FS', '68A138')
82;GBA001BND160FS;69F025;14;('TPO009BND300BW', '68H141')
83;GBA001BND160FS;69G031;58;('GWM001BND150FS', '68X078')
84;GBA001BND160FS;69L014;74;('GBF047BND115FR', '68K053')
85;GBA001BND160FS;78X.;45;('GBA005BND080FS', '68Y045')
86;GBA001BND250FS;79P098;103;('GCO002BND160FS', '69L014')
87;GBA001BNR250FS;69D013;40;('GQX179BNR250FS', '69D013')
88;GBA001BNR250FS;69D206;65;('GWM001BND150FS', '69F028')
89;GBA001BNR250FS;69L014;20;('GBA001BNR250FS', '69L014')
90;GBA001CAR125FS;68J046;18;('GCO005BND090FS', '68C131')
91;GBA001CAR200FS;68J046;22;('GBA001CAR200FS', '68J046')
92;GBA001CQT060SS;68Q061;40;('GQX179BNR250FS', '69D013')
93;GBA001CQT060SS;68Q062;83;('GLI002BND200FS', '68K054')
94;GBA001CQT060SS;68Q066;36;('GWL014BND110FS', '68L038')
95;GBA001CQT060SS;68Q069;36;('GWL014BND110FS', '68L038')
96;GBA001CQT060SS;68Q070;13;('GBA001BND060SS', '68S106')
97;GBA001CQT125FS;68Q061;58;('GWM001BND150FS', '68X078')
98;GBA001CQT125FS;68Q064;82;('GWC016NEU350FS', '68X082')
99;GBA001CQT125FS;68Q066;33;('GLV008BND090FS', '68L037')
100;GBA001CQT125FS;68Q067;25;('GWS074BND125FS', '69F022')
101;GBA001CQT125FS;68Q069;33;('GLV008BND090FS', '68L037')
102;GBA001CQT125FS;68Q070;103;('GCO002BND160FS', '69L014')
103;GBA001CQT125FS;68Q071;11;('GLV001BND160FS', '68S002')
104;GBA001CQT125FS;68S168;3;('GWP021BND090FS', '68H141')
105;GBA001DLZ080FS;68C125;71;('GWW004BND100FS', '68Y044')
106;GBA001DLZ080FS;68C130;17;('GBA001BND060SS', '68X082')
107;GBA001DLZ080FS;68E102;70;('GBF046BND115FR', '68C129')
108;GBA001FTG100FS;68J048;77;('GWM010PQC160FS', '68K052')
109;GBA001JLG100FS;69F029;5;('GCO002JLG200FS', '69F029')
110;GBA001JLG200FS;69F029;26;('GWS074BND125FS', '69F026')
111;GBA001NTA125FS;68R097;5;('GCO002JLG200FS', '69F029')
112;GBA001NTA200FS;68R097;54;('GBF042BND120FR', '68S005')
113;GBA001PAM070FP;68E103;66;('GWC012BND180FS', '68K053')
114;GBA001PAM200FS;68E103;82;('GWC016NEU350FS', '68X082')
115;GBA001PQC070FS;68K053;98;('GCO002BND100FS', '68X082')
116;GBA001PQC070FS;68K059;70;('GBF046BND115FR', '68C129')
117;GBA001PQC070FS;68K060;40;('GQX179BNR250FS', '69D013')
118;GBA001PQC125FS;68K052;67;('GBF043BND115FR', '69F026')
119;GBA001PQC125FS;68K058;13;('GBA001BND060SS', '68S106')
120;GBA001PQC125FS;68K059;70;('GBF046BND115FR', '68C129')
121;GBA001PQC125FS;68S168;33;('GLV008BND090FS', '68L037')
122;GBA001PQC125FS;69T012;25;('GWS074BND125FS', '69F022')
123;GBA001PQC125FS;78X.;88;('GWJ009BND100FS', '68K056')
124;GBA001RTB150FP;68K052;77;('GWM010PQC160FS', '68K052')
125;GBA001RTB150FP;68S168;54;('GBF042BND120FR', '68S005')
126;GBA001SGM100FS;68H143;68;('GLA001PQC160FS', '68K059')
127;GBA001SLX080FS;69F026;70;('GBF046BND115FR', '68C129')
128;GBA001SPV090FP;69G033;97;('GWP002BNG080FS', '68A138')
129;GBA001SPV200FS;69G033;59;('GLA001BND150FS', '68X083')
130;GBA003CQT100FS;68Q061;97;('GWP002BNG080FS', '68A138')
131;GBA003CQT100FS;68Q064;25;('GWS074BND125FS', '69F022')
132;GBA003CQT100FS;68Q067;25;('GWS074BND125FS', '69F022')
133;GBA003CQT100FS;68Q070;97;('GWP002BNG080FS', '68A138')
134;GBA003CQT100FS;68Q071;54;('GBF042BND120FR', '68S005')
135;GBA003CQT100FS;68S168;10;('GBA001BND060SS', '68F096')
136;GBA003ESB100FS;68R097;30;('GLV008BND090FS', '68J046')
137;GBA003PAM125FS;68E103;25;('GWS074BND125FS', '69F022')
138;GBA005BND080FS;68A139;15;('GCO003CQT080FS', '68Q061')
139;GBA005BND080FS;68C011;92;('TPO001BND600BW', '68S110')
140;GBA005BND080FS;68C123;85;('GCO002BND060SS', '68S016')
141;GBA005BND080FS;68C125;83;('GLI002BND200FS', '68K054')
142;GBA005BND080FS;68C126;74;('GBF047BND115FR', '68K053')
143;GBA005BND080FS;68C129;3;('GWP021BND090FS', '68H141')
144;GBA005BND080FS;68C131;13;('GBA001BND060SS', '68S106')
145;GBA005BND080FS;68C133;62;('GBF043BND115FR', '68C133')
146;GBA005BND080FS;68C134;73;('GWC012BND200FS', '68H148')
147;GBA005BND080FS;68E102;95;('TPO001BND600BW', '69F024')
148;GBA005BND080FS;68F090;10;('GBA001BND060SS', '68F096')
149;GBA005BND080FS;68F096;41;('GEP006DCO500FS', '68C133')
150;GBA005BND080FS;68G156;28;('GWJ033BND100FS', '68S110')
151;GBA005BND080FS;68H141;105;('GWJ012DCO100FS', '68C134')
152;GBA005BND080FS;68H142;34;('GWS076BND125FS', '68H148')
153;GBA005BND080FS;68H146;45;('GBA005BND080FS', '68Y045')
154;GBA005BND080FS;68H148;45;('GBA005BND080FS', '68Y045')
155;GBA005BND080FS;68J046;30;('GLV008BND090FS', '68J046')
156;GBA005BND080FS;68J048;45;('GBA005BND080FS', '68Y045')
157;GBA005BND080FS;68J049;59;('GLA001BND150FS', '68X083')
158;GBA005BND080FS;68J050;10;('GBA001BND060SS', '68F096')
159;GBA005BND080FS;68K052;11;('GLV001BND160FS', '68S002')
160;GBA005BND080FS;68K054;25;('GWS074BND125FS', '69F022')
161;GBA005BND080FS;68K056;94;('GWF018BND200FS', '68E102')
162;GBA005BND080FS;68L037;6;('GCO002NEU080FS', '68L038')
163;GBA005BND080FS;68L038;30;('GLV008BND090FS', '68J046')
164;GBA005BND080FS;68L039;92;('TPO001BND600BW', '68S110')
165;GBA005BND080FS;68Q061;42;('GBA005BND080FS', '68Q061')
166;GBA005BND080FS;68Q064;74;('GBF047BND115FR', '68K053')
167;GBA005BND080FS;68Q070;73;('GWC012BND200FS', '68H148')
168;GBA005BND080FS;68Q071;58;('GWM001BND150FS', '68X078')
169;GBA005BND080FS;68S004;24;('GWG025BND100FS', '68Q072')
170;GBA005BND080FS;68S005;106;('TPO004BND600BW', '69F026')
171;GBA005BND080FS;68S016;28;('GWJ033BND100FS', '68S110')
172;GBA005BND080FS;68S110;9;('GLV001BND160FS', '68Q071')
173;GBA005BND080FS;68S168;26;('GWS074BND125FS', '69F026')
174;GBA005BND080FS;68X077;13;('GBA001BND060SS', '68S106')
175;GBA005BND080FS;68X078;11;('GLV001BND160FS', '68S002')
176;GBA005BND080FS;68X080;59;('GLA001BND150FS', '68X083')
177;GBA005BND080FS;68X083;36;('GWL014BND110FS', '68L038')
178;GBA005BND080FS;68X084;93;('GWP002BND160FS', '68S168')
179;GBA005BND080FS;68X085;36;('GWL014BND110FS', '68L038')
180;GBA005BND080FS;68Y044;19;('TTA001BND200FR', '68L038')
181;GBA005BND080FS;68Y045;45;('GBA005BND080FS', '68Y045')
182;GBA005BND080FS;69F022;68;('GLA001PQC160FS', '68K059')
183;GBA005BND080FS;69F023;13;('GBA001BND060SS', '68S106')
184;GBA005BND080FS;69F024;44;('GWG025BND230FS', '69F019')
185;GBA005BND080FS;69F026;13;('GBA001BND060SS', '68S106')
186;GBA005BND080FS;69F029;30;('GLV008BND090FS', '68J046')
187;GBA005BND080FS;69K074;21;('GLV001SGM100FS', '68H143')
188;GBA005BND080FS;69N157;106;('TPO004BND600BW', '69F026')
189;GBA005BND080FS;69T012;25;('GWS074BND125FS', '69F022')
190;GBA005BND080FS;69Y209;71;('GWW004BND100FS', '68Y044')
191;GBA005BND080FS;78X.;87;('GWC018SPV350FS', '69G033')
192;GBA005BND080FS;7HT163;94;('GWF018BND200FS', '68E102')
193;GBE001FTG400FS;68J048;95;('TPO001BND600BW', '69F024')
194;GBE001PQC500FS;68K052;26;('GWS074BND125FS', '69F026')
195;GBE001PQC500FS;68K053;106;('TPO004BND600BW', '69F026')
196;GBE001PQC500FS;68K059;26;('GWS074BND125FS', '69F026')
197;GBE001PQC500FS;68S168;78;('GWG028BND150FP', '68K052')
198;GBE004CQT400FS;68Q061;95;('TPO001BND600BW', '69F024')
199;GBE004CQT400FS;68Q062;27;('GEP005CQT400FS', '68Q073')
200;GBE004CQT400FS;68Q064;48;('GWA003BND100FS', '68K054')
201;GBE004CQT400FS;68Q066;95;('TPO001BND600BW', '69F024')
202;GBE004CQT400FS;68Q067;95;('TPO001BND600BW', '69F024')
203;GBE004CQT400FS;68Q069;95;('TPO001BND600BW', '69F024')
204;GBE004CQT400FS;68Q070;97;('GWP002BNG080FS', '68A138')
205;GBE004CQT400FS;68Q073;27;('GEP005CQT400FS', '68Q073')
206;GBF006BND125FR;68R097;89;('GCO002BND080FS', '68S007')
207;GBF039BND125FR;68R097;60;('GWG026BND090FS', '68Q069')
208;GBF042BND120FR;68A138;53;('GBF042BND120FR', '68A138')
209;GBF042BND120FR;68C129;70;('GBF046BND115FR', '68C129')
210;GBF042BND120FR;68C133;68;('GLA001PQC160FS', '68K059')
211;GBF042BND120FR;68C134;63;('GBF043BND115FR', '68C134')
212;GBF042BND120FR;68E103;70;('GBF046BND115FR', '68C129')
213;GBF042BND120FR;68F096;63;('GBF043BND115FR', '68C134')
214;GBF042BND120FR;68J050;67;('GBF043BND115FR', '69F026')
215;GBF042BND120FR;68K053;74;('GBF047BND115FR', '68K053')
216;GBF042BND120FR;68K059;66;('GWC012BND180FS', '68K053')
217;GBF042BND120FR;68Q064;70;('GBF046BND115FR', '68C129')
218;GBF042BND120FR;68S005;54;('GBF042BND120FR', '68S005')
219;GBF042BND120FR;68S110;70;('GBF046BND115FR', '68C129')
220;GBF042BND120FR;68S168;3;('GWP021BND090FS', '68H141')
221;GBF042BND120FR;68X077;67;('GBF043BND115FR', '69F026')
222;GBF042BND120FR;68X078;70;('GBF046BND115FR', '68C129')
223;GBF042BND120FR;68Y044;40;('GQX179BNR250FS', '69D013')
224;GBF042BND120FR;68Y045;67;('GBF043BND115FR', '69F026')
225;GBF042BND120FR;69F023;63;('GBF043BND115FR', '68C134')
226;GBF042BND120FR;69F026;67;('GBF043BND115FR', '69F026')
227;GBF042BND120FR;69G033;70;('GBF046BND115FR', '68C129')
228;GBF042BND120FR;69K074;57;('GBF042BND120FR', '69K074')
229;GBF042BND120FR;69Y209;69;('GBF043BND115FR', '69Y209')
230;GBF042BND120FR;78X.;33;('GLV008BND090FS', '68L037')
231;GBF043BND115FR;68A138;53;('GBF042BND120FR', '68A138')
232;GBF043BND115FR;68C011;67;('GBF043BND115FR', '69F026')
233;GBF043BND115FR;68C125;8;('GBA001BND060SS', '68F091')
234;GBF043BND115FR;68C129;70;('GBF046BND115FR', '68C129')
235;GBF043BND115FR;68C133;62;('GBF043BND115FR', '68C133')
236;GBF043BND115FR;68C134;63;('GBF043BND115FR', '68C134')
237;GBF043BND115FR;68D043;66;('GWC012BND180FS', '68K053')
238;GBF043BND115FR;68E103;70;('GBF046BND115FR', '68C129')
239;GBF043BND115FR;68F096;63;('GBF043BND115FR', '68C134')
240;GBF043BND115FR;68J050;67;('GBF043BND115FR', '69F026')
241;GBF043BND115FR;68K053;74;('GBF047BND115FR', '68K053')
242;GBF043BND115FR;68K059;70;('GBF046BND115FR', '68C129')
243;GBF043BND115FR;68L039;5;('GCO002JLG200FS', '69F029')
244;GBF043BND115FR;68Q064;70;('GBF046BND115FR', '68C129')
245;GBF043BND115FR;68S005;63;('GBF043BND115FR', '68C134')
246;GBF043BND115FR;68S007;67;('GBF043BND115FR', '69F026')
247;GBF043BND115FR;68S110;66;('GWC012BND180FS', '68K053')
248;GBF043BND115FR;68S168;70;('GBF046BND115FR', '68C129')
249;GBF043BND115FR;68X077;67;('GBF043BND115FR', '69F026')
250;GBF043BND115FR;68X078;70;('GBF046BND115FR', '68C129')
251;GBF043BND115FR;68X080;67;('GBF043BND115FR', '69F026')
252;GBF043BND115FR;68Y045;67;('GBF043BND115FR', '69F026')
253;GBF043BND115FR;69F023;67;('GBF043BND115FR', '69F026')
254;GBF043BND115FR;69F026;67;('GBF043BND115FR', '69F026')
255;GBF043BND115FR;69G033;70;('GBF046BND115FR', '68C129')
256;GBF043BND115FR;69K074;74;('GBF047BND115FR', '68K053')
257;GBF043BND115FR;69Y209;69;('GBF043BND115FR', '69Y209')
258;GBF043BND115FR;78X.;33;('GLV008BND090FS', '68L037')
259;GBF046BND115FR;68A138;53;('GBF042BND120FR', '68A138')
260;GBF046BND115FR;68A139;67;('GBF043BND115FR', '69F026')
261;GBF046BND115FR;68C125;54;('GBF042BND120FR', '68S005')
262;GBF046BND115FR;68C129;70;('GBF046BND115FR', '68C129')
263;GBF046BND115FR;68C133;17;('GBA001BND060SS', '68X082')
264;GBF046BND115FR;68C134;63;('GBF043BND115FR', '68C134')
265;GBF046BND115FR;68D043;66;('GWC012BND180FS', '68K053')
266;GBF046BND115FR;68E103;70;('GBF046BND115FR', '68C129')
267;GBF046BND115FR;68F096;63;('GBF043BND115FR', '68C134')
268;GBF046BND115FR;68J050;67;('GBF043BND115FR', '69F026')
269;GBF046BND115FR;68K059;44;('GWG025BND230FS', '69F019')
270;GBF046BND115FR;68Q064;70;('GBF046BND115FR', '68C129')
271;GBF046BND115FR;68S005;66;('GWC012BND180FS', '68K053')
272;GBF046BND115FR;68S110;66;('GWC012BND180FS', '68K053')
273;GBF046BND115FR;68S168;70;('GBF046BND115FR', '68C129')
274;GBF046BND115FR;68X077;67;('GBF043BND115FR', '69F026')
275;GBF046BND115FR;68X078;68;('GLA001PQC160FS', '68K059')
276;GBF046BND115FR;68Y045;67;('GBF043BND115FR', '69F026')
277;GBF046BND115FR;69F023;70;('GBF046BND115FR', '68C129')
278;GBF046BND115FR;69F026;67;('GBF043BND115FR', '69F026')
279;GBF046BND115FR;69G033;70;('GBF046BND115FR', '68C129')
280;GBF046BND115FR;69K074;5;('GCO002JLG200FS', '69F029')
281;GBF046BND115FR;69Y209;69;('GBF043BND115FR', '69Y209')
282;GBF046BND115FR;78X.;33;('GLV008BND090FS', '68L037')
283;GBF047BND115FR;68A138;53;('GBF042BND120FR', '68A138')
284;GBF047BND115FR;68A139;70;('GBF046BND115FR', '68C129')
285;GBF047BND115FR;68C120;74;('GBF047BND115FR', '68K053')
286;GBF047BND115FR;68C129;70;('GBF046BND115FR', '68C129')
287;GBF047BND115FR;68C133;18;('GCO005BND090FS', '68C131')
288;GBF047BND115FR;68C134;63;('GBF043BND115FR', '68C134')
289;GBF047BND115FR;68E103;70;('GBF046BND115FR', '68C129')
290;GBF047BND115FR;68F096;63;('GBF043BND115FR', '68C134')
291;GBF047BND115FR;68J050;67;('GBF043BND115FR', '69F026')
292;GBF047BND115FR;68K053;74;('GBF047BND115FR', '68K053')
293;GBF047BND115FR;68K059;66;('GWC012BND180FS', '68K053')
294;GBF047BND115FR;68Q064;70;('GBF046BND115FR', '68C129')
295;GBF047BND115FR;68S005;54;('GBF042BND120FR', '68S005')
296;GBF047BND115FR;68S110;70;('GBF046BND115FR', '68C129')
297;GBF047BND115FR;68S168;75;('GWW005BND140FS', '68H143')
298;GBF047BND115FR;68X077;67;('GBF043BND115FR', '69F026')
299;GBF047BND115FR;68X078;68;('GLA001PQC160FS', '68K059')
300;GBF047BND115FR;68X080;67;('GBF043BND115FR', '69F026')
301;GBF047BND115FR;68Y044;40;('GQX179BNR250FS', '69D013')
302;GBF047BND115FR;68Y045;67;('GBF043BND115FR', '69F026')
303;GBF047BND115FR;69F023;67;('GBF043BND115FR', '69F026')
304;GBF047BND115FR;69F026;67;('GBF043BND115FR', '69F026')
305;GBF047BND115FR;69G033;70;('GBF046BND115FR', '68C129')
306;GBF047BND115FR;69K074;56;('GWM001BND150FS', '68S119')
307;GBF047BND115FR;69Y209;69;('GBF043BND115FR', '69Y209')
308;GBF047BND115FR;78X.;33;('GLV008BND090FS', '68L037')
309;GCE003BNR2K5FS;69D013;70;('GBF046BND115FR', '68C129')
310;GCE003BNR5K0FS;69D206;67;('GBF043BND115FR', '69F026')
311;GCE003BNR5K0FS;69L014;22;('GBA001CAR200FS', '68J046')
312;GCH002BNR2K0FS;69L014;35;('GEP006BND400FS', '68S004')
313;GCH004ESB200FS;68R097;66;('GWC012BND180FS', '68K053')
314;GCH006BNR1K2FS;69L014;19;('TTA001BND200FR', '68L038')
315;GCH006BRN200FS;68S111;99;('GWP015BND080FS', '68H147')
316;GCH006CAR250FP;68J046;50;('GWG026BND090FS', '68C133')
317;GCH006CQT200FS;68Q061;99;('GWP015BND080FS', '68H147')
318;GCH006CQT200FS;68Q064;99;('GWP015BND080FS', '68H147')
319;GCH006CQT200FS;68Q066;104;('GWP015BND080FS', '69F026')
320;GCH006CQT200FS;68Q067;52;('GLA001BND150FS', '68F096')
321;GCH006CQT200FS;68Q069;2;('GWP021BND090FS', '68H080')
322;GCH006CQT200FS;68Q070;71;('GWW004BND100FS', '68Y044')
323;GCH006CQT200FS;68Q073;66;('GWC012BND180FS', '68K053')
324;GCH006DCO200FS;68C120;68;('GLA001PQC160FS', '68K059')
325;GCH006DCO200FS;68C133;29;('GLV008BND090FS', '68F090')
326;GCH006DCO200FS;68C134;105;('GWJ012DCO100FS', '68C134')
327;GCH006DCO200FS;68F096;22;('GBA001CAR200FS', '68J046')
328;GCH006DCO200FS;68K052;74;('GBF047BND115FR', '68K053')
329;GCH006DCO200FS;78X.;4;('GCO002DCO100FS', '78X.')
330;GCH006DLZ200FS;68C130;98;('GCO002BND100FS', '68X082')
331;GCH006DLZ200FS;68E102;98;('GCO002BND100FS', '68X082')
332;GCH006DLZ200FS;68X081;77;('GWM010PQC160FS', '68K052')
333;GCH006JLG200FP;69F029;20;('GBA001BNR250FS', '69L014')
334;GCH006NEU200FS;68H143;89;('GCO002BND080FS', '68S007')
335;GCH006NEU200FS;68J046;29;('GLV008BND090FS', '68F090')
336;GCH006NEU200FS;68S110;98;('GCO002BND100FS', '68X082')
337;GCH006NEU200FS;68X081;65;('GWM001BND150FS', '69F028')
338;GCH006NEU200FS;68X082;98;('GCO002BND100FS', '68X082')
339;GCH006PQC200FS;68K052;99;('GWP015BND080FS', '68H147')
340;GCH006PQC200FS;68K053;98;('GCO002BND100FS', '68X082')
341;GCH006PQC200FS;68K056;77;('GWM010PQC160FS', '68K052')
342;GCH006PQC200FS;68K059;55;('GWW003BND100FS', '68H141')
343;GCH006PQC200FS;68K060;40;('GQX179BNR250FS', '69D013')
344;GCH006PQC200FS;68S168;96;('GWP002BND160FS', '68Y044')
345;GCH006PQC200FS;69T012;55;('GWW003BND100FS', '68H141')
346;GCH006RTB200FP;68K052;89;('GCO002BND080FS', '68S007')
347;GCH006RTB200FP;68S168;79;('GCH006RTB200FP', '68S168')
348;GCH006RTB200FP;78X.;73;('GWC012BND200FS', '68H148')
349;GCH006SLX200FS;69F026;48;('GWA003BND100FS', '68K054')
350;GCH006VLR200FS;68I161;50;('GWG026BND090FS', '68C133')
351;GCO002BND060SS;68A139;25;('GWS074BND125FS', '69F022')
352;GCO002BND060SS;68C120;29;('GLV008BND090FS', '68F090')
353;GCO002BND060SS;68C122;8;('GBA001BND060SS', '68F091')
354;GCO002BND060SS;68C123;98;('GCO002BND100FS', '68X082')
355;GCO002BND060SS;68C126;17;('GBA001BND060SS', '68X082')
356;GCO002BND060SS;68C129;18;('GCO005BND090FS', '68C131')
357;GCO002BND060SS;68C131;48;('GWA003BND100FS', '68K054')
358;GCO002BND060SS;68C133;21;('GLV001SGM100FS', '68H143')
359;GCO002BND060SS;68C134;6;('GCO002NEU080FS', '68L038')
360;GCO002BND060SS;68E102;85;('GCO002BND060SS', '68S016')
361;GCO002BND060SS;68F090;23;('GWJ032BND080FS', '68S110')
362;GCO002BND060SS;68F091;105;('GWJ012DCO100FS', '68C134')
363;GCO002BND060SS;68F095;65;('GWM001BND150FS', '69F028')
364;GCO002BND060SS;68F096;10;('GBA001BND060SS', '68F096')
365;GCO002BND060SS;68H141;32;('TTA023BND200FR', '68K054')
366;GCO002BND060SS;68H142;17;('GBA001BND060SS', '68X082')
367;GCO002BND060SS;68H143;104;('GWP015BND080FS', '69F026')
368;GCO002BND060SS;68H148;10;('GBA001BND060SS', '68F096')
369;GCO002BND060SS;68J046;25;('GWS074BND125FS', '69F022')
370;GCO002BND060SS;68J048;22;('GBA001CAR200FS', '68J046')
371;GCO002BND060SS;68J049;16;('GWJ031BND080FS', '68S002')
372;GCO002BND060SS;68K052;3;('GWP021BND090FS', '68H141')
373;GCO002BND060SS;68K056;28;('GWJ033BND100FS', '68S110')
374;GCO002BND060SS;68K060;25;('GWS074BND125FS', '69F022')
375;GCO002BND060SS;68L037;106;('TPO004BND600BW', '69F026')
376;GCO002BND060SS;68L038;104;('GWP015BND080FS', '69F026')
377;GCO002BND060SS;68L039;85;('GCO002BND060SS', '68S016')
378;GCO002BND060SS;68Q070;85;('GCO002BND060SS', '68S016')
379;GCO002BND060SS;68Q071;66;('GWC012BND180FS', '68K053')
380;GCO002BND060SS;68S002;85;('GCO002BND060SS', '68S016')
381;GCO002BND060SS;68S004;61;('GWW003BND100FS', '68Q071')
382;GCO002BND060SS;68S016;85;('GCO002BND060SS', '68S016')
383;GCO002BND060SS;68S110;98;('GCO002BND100FS', '68X082')
384;GCO002BND060SS;68W153;20;('GBA001BNR250FS', '69L014')
385;GCO002BND060SS;68X080;28;('GWJ033BND100FS', '68S110')
386;GCO002BND060SS;68X081;98;('GCO002BND100FS', '68X082')
387;GCO002BND060SS;68X084;85;('GCO002BND060SS', '68S016')
388;GCO002BND060SS;68Y044;98;('GCO002BND100FS', '68X082')
389;GCO002BND060SS;68Y045;33;('GLV008BND090FS', '68L037')
390;GCO002BND060SS;69F021;99;('GWP015BND080FS', '68H147')
